428	108
431	789
433	270
434	413
435	720
436	357
437	851
437	789
437	189
438	406
442	175
442	689
446	143
446	281
450	443
453	571
453	329
453	524
453	111
453	660
454	705
454	30
459	963
459	483
465	682
468	8
469	175
470	962
471	175
471	993
473	77
473	670
473	752
473	708
473	823
473	789
473	862
473	433
473	910
473	993
473	511
481	551
481	156
483	127
486	482
487	313
487	501
490	413
490	762
490	571
499	921
499	900
499	985
506	30
510	238
511	483
514	102
517	256
519	798
520	241
521	886
523	571
524	468
524	191
526	77
527	571
531	819
531	77
531	862
533	588
535	197
535	985
535	175
535	357
535	126
539	313
540	886
543	33
543	312
543	44
543	668
546	331
546	329
547	900
551	313
554	227
555	357
556	257
556	187
558	674
558	468
561	442
561	111
563	550
563	257
564	357
564	758
564	896
568	143
574	356
582	822
582	285
582	575
582	304
582	138
582	674
582	642
582	191
582	216
591	819
591	33
591	187
591	223
591	357
591	833
600	825
611	483
612	459
614	129
615	299
617	442
621	213
622	312
622	798
624	413
624	758
624	118
627	551
627	353
628	919
629	798
630	723
636	607
637	708
638	468
638	937
638	28
640	26
640	30
641	395
641	696
641	270
641	595
642	468
643	191
645	331
645	720
645	964
647	331
651	989
653	334
653	528
653	658
654	551
656	457
660	886
663	191
667	30
669	191
671	28
671	312
671	795
671	50
671	357
671	413
671	457
671	715
671	240
678	550
680	197
682	705
682	708
683	30
685	413
685	256
685	534
685	472
690	375
692	551
692	457
692	482
693	77
702	256
703	424
704	197
710	311
713	686
713	831
713	454
713	607
714	29
714	334
721	620
722	843
723	285
723	789
723	894
724	886
728	17
728	105
731	299
733	357
734	708
734	357
734	299
735	937
735	457
740	424
741	331
741	299
747	78
749	334
749	482
751	851
756	883
756	758
756	406
757	97
758	886
763	275
763	305
764	573
771	329
776	175
777	256
777	788
777	985
778	843
778	758
779	571
781	889
785	312
790	720
793	353
794	571
796	686
796	677
796	872
796	330
796	241
800	442
800	660
801	571
801	331
801	811
801	329
801	442
801	494
802	313
810	886
812	567
812	432
812	215
812	361
814	571
814	482
816	257
816	30
816	918
816	990
820	840
827	985
827	166
835	483
837	758
838	711
838	330
838	571
839	223
844	457
848	30
853	631
859	818
861	571
863	692
863	483
864	191
865	457
869	705
870	32
874	758
875	275
875	615
875	618
875	368
875	359
875	354
875	175
875	167
876	507
887	956
888	313
888	985
888	359
888	843
889	357
890	290
891	483
895	528
897	175
899	468
901	571
901	689
904	708
904	344
905	191
906	199
906	311
908	175
908	937
909	908
912	682
912	829
912	268
912	313
912	44
912	872
912	577
912	861
921	171
927	468
930	273
931	457
935	97
937	862
937	30
941	900
942	106
944	30
946	705
946	994
949	175
949	571
950	197
950	313
953	658
954	516
954	52
958	311
958	312
964	17
964	334
964	758
966	313
969	746
969	30
969	111
971	191
971	886
971	329
971	108
971	482
977	571
978	275
978	148
978	524
978	897
978	456
986	468
992	550
992	963
992	483
993	28
995	528
996	985
996	285
997	607
1000	28
1000	118
1001	789
1001	996
1003	313
1006	175
1006	658
1007	758
1007	607
1008	989
1011	629
1011	312
1012	312
1016	111
1017	313
1020	312
1023	175
1024	443
1026	17
1032	862
1041	550
1052	268
1052	468
1052	208
1052	381
1054	615
1056	550
1058	422
1058	212
1059	940
1059	692
1059	789
1059	985
1059	295
1060	528
1060	658
1062	673
1067	886
1067	329
1078	431
1081	494
1091	798
1093	720
1095	494
1096	442
1096	322
1102	361
1103	705
1103	118
1103	962
1105	482
1110	457
1112	424
1113	283
1114	985
1118	197
1120	393
1120	30
1120	788
1120	416
1120	77
1120	629
1120	994
1120	638
1120	331
1120	255
1126	550
1126	406
1126	468
1126	348
1127	831
1127	257
1127	524
1127	658
1128	357
1128	631
1128	886
1130	268
1133	252
1133	312
1134	468
1134	759
1134	711
1137	883
1137	985
1137	788
1139	846
1140	189
1141	197
1141	494
1141	329
1145	175
1147	571
1147	811
1147	329
1148	456
1148	843
1149	872
1149	994
1149	636
1149	175
1150	357
1150	963
1151	468
1151	696
1154	357
1155	750
1159	30
1161	197
1165	798
1165	28
1165	483
1166	197
1171	270
1171	329
1171	720
1175	692
1178	175
1178	413
1180	746
1180	200
1180	199
1180	28
1180	312
1180	108
1180	118
1180	252
1180	191
1180	963
1184	108
1184	191
1184	367
1186	81
1188	494
1193	774
1196	468
1196	788
1196	175
1199	83
1200	216
1200	723
1207	273
1207	468
1207	564
1207	313
1209	143
1209	571
1209	811
1209	985
1209	720
1209	241
1211	746
1211	338
1211	462
1211	91
1212	313
1213	270
1213	299
1213	953
1213	951
1213	443
1213	187
1213	241
1215	457
1216	646
1216	837
1217	457
1217	165
1219	313
1220	554
1220	329
1220	482
1221	432
1222	357
1222	962
1224	731
1226	267
1226	652
1226	312
1230	563
1230	30
1232	216
1232	334
1235	629
1236	473
1239	645
1239	312
1239	886
1239	708
1239	252
1240	197
1241	313
1241	607
1243	17
1254	357
1258	191
1259	30
1260	705
1260	189
1262	443
1264	551
1264	746
1264	571
1264	534
1265	666
1265	329
1265	495
1269	967
1272	178
1275	311
1275	312
1276	483
1289	143
1289	607
1294	299
1297	353
1301	758
1304	486
1309	175
1309	148
1312	393
1312	330
1312	989
1312	357
1316	872
1317	482
1320	117
1326	143
1326	564
1326	693
1326	290
1327	8
1327	798
1328	720
1330	752
1330	215
1334	426
1335	680
1335	677
1335	175
1337	571
1339	571
1342	152
1349	197
1350	443
1350	660
1351	457
1351	607
1353	879
1361	962
1362	851
1362	798
1362	417
1365	30
1366	517
1369	8
1386	467
1386	28
1388	232
1390	789
1399	241
1404	406
1404	989
1408	345
1412	760
1412	658
1413	494
1415	872
1415	329
1415	658
1416	708
1420	681
1420	708
1420	720
1422	381
1422	571
1424	290
1424	191
1429	571
1430	457
1434	273
1434	811
1434	305
1434	344
1434	494
1435	571
1436	831
1437	482
1438	708
1441	191
1441	837
1443	758
1447	143
1449	175
1449	290
1449	191
1450	312
1452	807
1456	189
1458	334
1460	705
1460	118
1462	831
1462	331
1462	311
1462	798
1462	720
1462	299
1464	353
1468	406
1469	191
1473	483
1474	658
1474	197
1474	989
1475	305
1475	723
1478	270
1482	431
1482	457
1484	330
1486	322
1486	187
1486	357
1488	748
1488	708
1490	862
1490	733
1492	311
1492	199
1495	443
1498	895
1498	457
1498	851
1498	918
1498	312
1502	908
1502	482
1506	986
1508	175
1512	111
1513	290
1516	175
1517	862
1521	273
1522	758
1522	483
1525	270
1526	457
1527	494
1530	35
1530	299
1533	44
1533	894
1533	851
1533	578
1533	357
1533	607
1533	393
1533	994
1533	759
1533	494
1535	551
1535	563
1535	763
1538	551
1541	381
1543	313
1545	886
1548	89
1549	262
1549	58
1549	330
1549	582
1549	362
1549	404
1549	931
1549	438
1549	749
1549	759
1549	963
1550	708
1551	416
1552	828
1552	216
1554	118
1556	685
1556	18
1556	600
1558	482
1561	334
1563	571
1566	985
1567	191
1568	191
1568	431
1569	313
1570	571
1581	831
1586	433
1586	299
1590	985
1590	191
1591	866
1593	822
1593	789
1593	345
1593	232
1597	329
1599	468
1599	752
1599	919
1599	660
1601	167
1601	963
1601	600
1606	724
1607	175
1608	457
1610	571
1610	708
1614	692
1616	571
1617	720
1619	143
1619	833
1620	329
1625	175
1625	313
1625	334
1625	329
1626	26
1628	886
1628	586
1629	413
1629	312
1629	433
1629	166
1629	662
1629	344
1629	492
1631	28
1631	191
1631	993
1631	705
1636	269
1637	800
1637	563
1637	763
1637	378
1639	197
1640	285
1640	999
1640	985
1640	353
1641	985
1644	571
1644	241
1645	571
1645	851
1645	788
1646	457
1647	21
1648	564
1654	330
1654	692
1654	759
1656	571
1656	607
1657	313
1658	191
1661	720
1661	588
1666	607
1669	413
1672	758
1675	758
1675	30
1676	290
1678	548
1678	197
1681	994
1681	111
1682	273
1688	47
1688	571
1689	473
1689	424
1692	629
1692	908
1693	175
1695	468
1696	660
1700	270
1700	798
1701	416
1704	468
1708	798
1708	191
1710	2
1711	483
1712	46
1713	985
1714	473
1714	361
1714	30
1715	58
1715	483
1717	25
1717	660
1720	30
1723	940
1728	256
1728	330
1728	175
1729	442
1731	851
1731	708
1731	607
1733	588
1733	862
1736	189
1736	299
1736	607
1737	416
1740	197
1743	295
1745	482
1746	178
1747	629
1747	329
1747	175
1747	658
1748	483
1752	708
1754	708
1754	424
1755	270
1757	615
1757	689
1757	708
1761	28
1763	313
1764	940
1768	940
1768	197
1768	962
1770	607
1771	457
1772	746
1772	191
1775	313
1776	985
1779	241
1781	686
1781	798
1785	963
1785	658
1790	607
1792	17
1804	528
1807	443
1807	707
1807	468
1807	247
1810	199
1811	686
1812	575
1812	843
1812	299
1814	329
1815	197
1816	819
1816	937
1820	758
1821	30
1824	692
1825	268
1825	58
1825	896
1826	148
1828	615
1829	406
1835	768
1835	843
1842	199
1843	273
1843	30
1844	406
1844	270
1844	482
1845	86
1845	561
1849	23
1849	30
1850	285
1851	223
1851	499
1853	732
1858	954
1860	313
1875	199
1875	311
1876	143
1876	199
1882	341
1884	241
1889	607
1895	189
1896	985
1899	197
1900	989
1901	30
1902	886
1903	550
1903	414
1903	652
1903	166
1903	189
1903	223
1904	746
1908	760
1908	580
1910	357
1914	942
1918	270
1918	28
1922	758
1924	571
1929	993
1930	940
1930	299
1931	985
1931	937
1934	191
1935	215
1936	501
1940	788
1940	331
1940	30
1941	329
1942	897
1943	483
1946	209
1950	30
1953	353
1953	240
1957	191
1958	171
1961	334
1961	197
1963	457
1966	723
1971	829
1971	58
1971	489
1973	886
1975	831
1975	312
1975	299
1975	483
1975	482
1976	329
1976	313
1979	692
1984	334
1985	268
1986	329
1996	175
1996	533
1997	132
1999	401
1999	438
1999	533
1999	661
2002	985
2002	571
2002	30
2003	798
2003	241
2008	191
2008	431
2008	483
2013	197
2013	788
2013	311
2013	191
2016	607
2020	191
2020	483
2023	175
2023	290
2024	571
2026	963
2026	900
2039	985
2039	758
2042	457
2047	361
2054	394
2054	385
2054	305
2059	571
2059	708
2060	191
2061	311
2061	166
2061	348
2061	248
2064	273
2064	989
2064	886
2064	468
2066	46
2066	534
2066	662
2066	758
2067	28
2069	963
2073	758
2076	299
2084	551
2084	312
2090	313
2090	367
2091	692
2094	985
2096	175
2099	26
2099	290
2099	629
2099	758
2102	241
2103	30
2104	175
2104	241
2108	798
2112	334
2112	299
2113	720
2114	28
2115	956
2115	686
2116	290
2116	273
2117	457
2119	191
2119	28
2121	940
2121	252
2121	483
2123	607
2124	313
2124	191
2127	886
2129	919
2129	30
2132	886
2134	30
2135	473
2136	734
2144	330
2144	191
2147	963
2149	872
2149	241
2151	414
2154	175
2156	143
2156	215
2157	191
2159	886
2159	299
2164	571
2167	457
2167	725
2170	898
2177	270
2179	571
2184	720
2184	723
2185	831
2185	176
2187	269
2187	751
2192	563
2194	269
2194	316
2194	662
2194	963
2195	175
2195	843
2196	682
2196	900
2196	422
2196	111
2196	486
2199	985
2199	711
2199	733
2203	711
2205	33
2206	886
2207	571
2207	30
2208	985
2208	30
2209	312
2212	758
2212	483
2213	108
2221	143
2221	886
2221	708
2221	187
2221	457
2222	607
2224	269
2227	607
2229	406
2230	308
2234	746
2236	30
2237	758
2240	494
2241	468
2244	8
2244	232
2248	550
2248	607
2250	886
2251	153
2251	295
2255	197
2260	445
2262	615
2262	886
2262	197
2262	148
2262	269
2262	171
2262	442
2262	985
2262	175
2263	331
2264	406
2264	759
2264	919
2264	483
2265	746
2265	900
2267	152
2267	175
2267	720
2269	494
2276	378
2276	329
2277	30
2281	329
2283	763
2285	624
2285	38
2287	223
2290	357
2294	443
2294	197
2296	359
2296	494
2297	175
2299	819
2299	818
2299	197
2299	78
2301	191
2302	118
2304	514
2304	229
2304	376
2312	862
2312	483
2314	30
2316	473
2316	357
2321	482
2327	138
2327	58
2327	240
2328	668
2332	197
2332	483
2334	900
2336	275
2343	329
2345	819
2345	28
2345	436
2346	443
2346	798
2346	831
2346	571
2350	468
2352	187
2356	331
2358	30
2364	443
2365	312
2365	798
2368	528
2370	708
2371	330
2371	97
2371	908
2371	843
2373	197
2373	919
2375	758
2376	48
2377	890
2387	886
2387	528
2387	457
2387	872
2387	607
2388	571
2389	868
2389	501
2389	963
2390	692
2392	191
2396	818
2396	240
2397	886
2397	489
2398	457
2398	189
2400	143
2400	746
2400	329
2405	607
2406	937
2406	571
2407	133
2407	30
2412	175
2412	886
2412	937
2415	658
2416	348
2424	963
2426	851
2427	789
2428	483
2432	798
2432	758
2433	19
2433	518
2433	67
2433	77
2433	589
2433	684
2433	152
2433	752
2433	782
2433	783
2433	357
2433	896
2433	983
2433	499
2433	482
2434	311
2434	189
2434	457
2434	963
2435	433
2435	658
2443	171
2443	900
2443	758
2446	443
2446	897
2449	886
2449	18
2449	108
2450	686
2451	952
2458	886
2460	216
2460	758
2461	789
2463	798
2463	851
2466	788
2466	758
2467	516
2467	443
2472	528
2474	118
2477	831
2477	290
2477	78
2477	225
2477	483
2478	330
2478	705
2479	759
2479	357
2481	17
2482	457
2482	330
2482	789
2482	528
2488	708
2490	270
2491	886
2492	897
2500	571
2509	700
2509	658
2519	588
2523	563
2523	30
2525	985
2525	175
2525	457
2525	482
2526	571
2527	758
2528	443
2528	645
2529	30
2533	798
2534	18
2534	720
2539	788
2539	705
2540	175
2542	56
2551	607
2552	571
2553	482
2559	478
2564	331
2568	859
2574	357
2574	483
2579	30
2583	30
2583	189
2583	295
2585	313
2587	708
2588	171
2590	580
2594	571
2595	406
2595	442
2595	445
2595	758
2595	607
2596	851
2596	241
2597	886
2597	406
2600	83
2600	758
2600	361
2600	241
2603	257
2603	269
2608	788
2614	571
2615	471
2624	413
2624	83
2624	331
2624	191
2625	996
2627	963
2630	171
2630	197
2632	357
2633	763
2633	268
2633	111
2633	596
2634	908
2634	963
2636	674
2636	940
2636	985
2636	705
2637	996
2637	112
2642	760
2642	758
2642	208
2642	361
2643	331
2648	825
2649	30
2651	872
2651	896
2653	468
2653	673
2653	285
2655	571
2659	413
2659	156
2660	788
2660	187
2660	494
2661	313
2662	357
2662	707
2663	518
2663	641
2663	500
2664	165
2664	30
2665	357
2665	30
2666	44
2669	329
2672	443
2675	175
2676	393
2676	334
2678	353
2678	720
2678	897
2679	788
2679	312
2679	896
2679	473
2679	758
2679	978
2679	494
2682	175
2683	16
2683	312
2683	52
2683	475
2683	325
2685	607
2686	886
2686	283
2686	629
2686	83
2686	188
2692	408
2693	482
2698	985
2698	312
2699	851
2699	788
2705	191
2706	25
2706	788
2708	334
2709	819
2709	896
2710	829
2710	571
2710	501
2711	33
2714	313
2714	30
2715	646
2716	175
2717	311
2719	270
2727	850
2727	33
2727	482
2728	692
2728	896
2730	199
2730	571
2734	197
2735	191
2735	758
2737	175
2737	166
2737	191
2737	353
2742	187
2742	295
2742	962
2744	483
2745	668
2748	554
2748	692
2748	798
2748	454
2748	708
2756	252
2759	501
2761	705
2761	252
2761	127
2766	323
2774	30
2775	554
2776	788
2776	30
2783	571
2784	442
2785	28
2786	329
2786	44
2786	422
2787	443
2787	299
2787	457
2787	711
2789	516
2789	900
2790	483
2792	175
2792	165
2792	253
2792	600
2794	361
2795	483
2797	175
2799	872
2799	433
2803	886
2803	313
2803	330
2805	788
2806	393
2806	313
2806	641
2806	746
2806	452
2807	393
2807	607
2812	829
2813	46
2815	273
2817	443
2817	331
2820	550
2822	334
2829	698
2833	299
2837	252
2844	265
2844	985
2844	312
2844	599
2847	295
2848	413
2848	175
2848	299
2848	331
2848	97
2848	482
2849	290
2849	457
2850	329
2855	752
2856	158
2859	257
2859	937
2859	175
2859	187
2864	607
2865	724
2867	416
2868	270
2869	607
2872	83
2872	670
2876	551
2876	416
2881	607
2886	734
2888	393
2892	406
2892	189
2897	191
2897	896
2897	985
2898	44
2899	241
2902	8
2903	473
2903	329
2911	257
2913	963
2914	334
2915	424
2917	311
2917	295
2917	692
2919	607
2920	985
2922	482
2937	359
2938	818
2938	705
2945	313
2945	330
2946	806
2946	722
2949	843
2955	457
2955	798
2956	313
2959	173
2959	886
2959	199
2962	896
2963	283
2963	305
2963	789
2963	886
2963	77
2963	621
2963	152
2963	166
2964	311
2964	185
2964	985
2964	599
2965	918
2967	886
2967	299
2968	311
2968	585
2968	711
2974	313
2978	985
2978	904
2980	156
2980	329
2981	985
2981	223
2982	952
2989	406
2990	381
2991	457
2992	553
2996	283
3000	191
3000	483
3008	273
3014	886
3016	269
3016	329
3016	299
3017	409
3017	658
3025	953
3025	394
3026	550
3026	673
3026	696
3026	288
3027	191
3029	746
3029	197
3029	433
3030	197
3031	312
3032	985
3032	571
3036	831
3036	257
3036	833
3039	758
3039	964
3041	437
3045	658
3046	334
3057	175
3066	758
3066	30
3070	872
3070	645
3071	442
3071	537
3073	798
3076	456
3076	843
3077	989
3078	819
3081	829
3081	564
3081	658
3081	859
3081	964
3090	571
3091	395
3092	313
3092	662
3093	275
3093	668
3096	97
3096	571
3097	191
3099	985
3099	357
3100	886
3100	406
3100	758
3102	607
3103	788
3103	468
3104	501
3105	197
3105	674
3110	334
3112	459
3112	629
3112	270
3112	97
3113	886
3116	30
3119	313
3123	962
3127	517
3127	313
3127	357
3129	405
3129	798
3130	708
3130	357
3130	329
3141	171
3141	872
3145	459
3152	390
3152	443
3152	431
3154	329
3154	357
3156	940
3161	985
3162	705
3162	30
3164	475
3166	607
3170	443
3172	607
3177	393
3177	289
3177	746
3177	638
3179	361
3179	482
3181	197
3182	111
3186	118
3187	759
3188	989
3190	886
3190	645
3193	443
3198	58
3200	175
3202	78
3207	175
3209	676
3212	312
3212	290
3212	253
3214	746
3214	152
3219	457
3219	846
3222	30
3224	408
3226	197
3226	457
3226	692
3230	357
3230	191
3231	156
3231	424
3231	290
3235	952
3236	571
3236	241
3237	534
3237	334
3240	175
3246	275
3246	564
3246	615
3246	331
3246	680
3246	398
3246	191
3246	660
3246	657
3246	759
3246	723
3249	886
3250	58
3250	571
3255	413
3256	886
3267	763
3269	528
3269	660
3269	299
3269	108
3269	482
3270	952
3270	752
3270	209
3270	483
3272	468
3275	311
3276	566
3276	571
3276	420
3285	223
3288	881
3288	751
3288	708
3290	798
3291	393
3291	357
3294	256
3297	143
3299	290
3301	442
3302	360
3303	457
3303	798
3305	191
3307	357
3308	990
3308	798
3308	241
3312	962
3323	187
3324	746
3328	819
3328	197
3328	624
3328	629
3331	571
3335	985
3335	886
3339	457
3339	872
3339	331
3342	197
3345	406
3350	636
3353	442
3353	832
3354	482
3355	6
3356	468
3356	406
3357	270
3360	734
3360	843
3360	241
3363	668
3368	798
3368	872
3368	851
3369	257
3369	312
3369	463
3376	443
3377	494
3378	299
3378	984
3380	765
3382	468
3383	406
3384	886
3385	313
3385	353
3388	550
3388	818
3389	705
3390	334
3390	607
3394	406
3398	723
3401	3
3401	758
3401	359
3403	334
3405	788
3409	643
3412	17
3415	424
3416	985
3419	607
3420	798
3420	658
3422	50
3426	262
3427	533
3427	723
3428	468
3428	937
3429	405
3434	191
3436	961
3439	886
3441	985
3441	819
3442	457
3444	873
3451	30
3452	475
3458	89
3464	571
3465	273
3465	398
3465	269
3465	705
3465	299
3466	152
3468	295
3468	883
3468	77
3468	711
3468	607
3472	313
3473	843
3474	209
3480	516
3480	788
3480	992
3480	253
3480	482
3482	393
3482	571
3487	851
3487	798
3487	708
3488	252
3489	550
3491	257
3495	798
3495	290
3495	189
3496	83
3496	711
3503	406
3506	468
3506	252
3508	751
3508	330
3511	758
3513	468
3516	615
3519	83
3520	798
3520	329
3521	331
3525	406
3525	621
3529	586
3530	607
3531	550
3531	886
3531	334
3531	167
3536	187
3538	457
3541	940
3541	257
3542	413
3544	175
3544	571
3545	175
3546	312
3546	720
3546	996
3552	353
3558	197
3559	270
3559	759
3560	270
3560	811
3560	615
3560	599
3561	148
3561	299
3562	883
3563	468
3574	406
3575	758
3577	30
3577	658
3578	978
3580	528
3583	963
3584	746
3584	330
3584	638
3585	299
3588	197
3590	313
3590	30
3593	658
3596	378
3596	734
3599	505
3599	111
3601	457
3602	595
3603	798
3603	758
3606	257
3609	273
3609	420
3611	270
3612	175
3624	571
3625	494
3629	30
3631	199
3634	416
3635	886
3635	353
3636	758
3637	758
3638	798
3641	191
3650	304
3650	191
3651	686
3651	393
3651	268
3651	175
3651	295
3651	181
3651	886
3651	241
3656	468
3657	720
3658	916
3662	838
3665	482
3669	571
3672	708
3674	295
3674	241
3684	862
3685	468
3686	357
3689	143
3693	329
3693	851
3693	108
3697	482
3699	334
3700	406
3701	571
3701	580
3704	353
3713	30
3715	693
3717	843
3719	8
3723	734
3723	329
3724	551
3725	652
3727	483
3728	353
3732	30
3735	851
3735	290
3738	357
3739	468
3741	256
3741	329
3745	252
3746	571
3751	313
3752	748
3752	758
3752	985
3752	838
3752	962
3753	413
3760	937
3761	528
3766	607
3767	241
3770	829
3770	427
3773	985
3773	758
3773	607
3776	638
3776	255
3778	418
3779	886
3781	442
3781	919
3783	191
3783	215
3783	489
3786	197
3786	692
3788	457
3790	760
3791	789
3791	494
3793	985
3795	344
3795	535
3795	241
3797	252
3801	708
3802	312
3809	759
3810	357
3810	111
3812	677
3814	886
3817	30
3817	357
3817	963
3819	152
3819	689
3819	305
3819	433
3824	30
3824	329
3826	571
3827	223
3834	199
3834	46
3837	621
3844	461
3847	963
3849	746
3850	953
3850	143
3850	175
3850	312
3850	528
3851	413
3855	897
3856	330
3858	956
3858	47
3859	30
3862	831
3862	191
3862	330
3862	118
3862	731
3866	985
3866	658
3867	872
3869	138
3879	275
3879	413
3879	187
3879	48
3879	191
3886	759
3886	483
3888	290
3888	299
3898	195
3901	413
3901	30
3901	248
3905	312
3905	299
3912	457
3913	607
3916	334
3916	985
3923	976
3923	528
3923	329
3927	483
3929	758
3930	313
3930	798
3931	393
3931	658
3933	138
3933	329
3933	175
3934	658
3939	312
3939	290
3939	607
3940	788
3940	175
3940	994
3940	758
3945	720
3951	273
3952	273
3952	305
3952	433
3952	629
3952	331
3952	985
3952	118
3956	270
3956	482
3958	746
3961	312
3961	607
3966	722
3966	707
3967	535
3969	550
3969	393
3969	563
3969	424
3970	872
3973	482
3975	58
3975	361
3977	468
3978	457
3978	758
3980	385
3981	886
3983	313
3983	571
3983	658
3993	940
3993	985
3994	44
3995	599
3996	468
3998	468
3999	798
4000	457
4006	285
4006	312
4006	607
4006	175
4006	201
4006	475
4006	459
4006	980
4014	84
4015	746
4015	148
4017	273
4017	768
4017	638
4017	111
4018	262
4018	191
4019	758
4020	789
4022	658
4023	153
4023	191
4023	353
4033	550
4036	607
4037	886
4038	871
4039	819
4039	564
4041	607
4045	550
4045	89
4045	367
4047	115
4051	273
4056	658
4062	285
4062	746
4062	197
4062	962
4062	607
4064	607
4065	285
4066	886
4071	752
4073	788
4073	758
4074	313
4074	908
4084	760
4084	872
4084	28
4087	483
4090	528
4090	607
4091	615
4091	30
4091	985
4091	108
4091	668
4091	357
4091	191
4092	758
4094	197
4095	886
4100	457
4100	715
4101	692
4102	571
4102	311
4102	886
4102	329
4105	329
4107	269
4107	433
4107	107
4107	833
4110	886
4110	283
4110	313
4110	270
4112	996
4115	257
4121	686
4121	305
4121	312
4121	468
4121	962
4122	457
4123	270
4124	30
4127	273
4128	758
4134	457
4135	299
4137	199
4143	758
4154	329
4154	689
4154	313
4155	711
4163	30
4163	798
4165	468
4165	638
4165	789
4165	985
4168	763
4168	208
4175	788
4175	708
4175	191
4181	313
4182	97
4183	111
4183	189
4183	692
4183	329
4185	788
4189	963
4190	607
4190	483
4196	989
4199	473
4204	477
4204	825
4205	829
4205	30
4207	708
4215	312
4225	457
4225	580
4226	273
4230	191
4232	457
4232	482
4235	550
4235	954
4235	705
4236	831
4236	152
4236	30
4236	191
4239	937
4242	68
4242	199
4246	171
4246	76
4246	763
4248	607
4251	305
4251	191
4253	175
4253	758
4253	30
4255	886
4257	758
4257	30
4262	680
4264	886
4264	263
4267	798
4267	118
4270	191
4272	985
4272	357
4272	299
4275	571
4276	257
4278	468
4278	554
4283	312
4283	607
4284	674
4284	811
4285	312
4288	897
4289	554
4289	442
4289	886
4290	30
4291	985
4291	457
4295	457
4298	459
4302	886
4306	798
4306	299
4307	518
4307	908
4307	191
4308	152
4309	388
4309	191
4309	607
4311	711
4315	175
4316	331
4316	312
4316	843
4317	175
4317	357
4323	406
4328	457
4328	571
4330	197
4330	758
4333	789
4333	357
4333	299
4334	754
4334	996
4334	658
4337	718
4337	832
4339	760
4344	413
4344	872
4344	48
4346	270
4348	457
4348	312
4349	676
4351	891
4355	405
4359	299
4360	253
4362	28
4369	361
4372	985
4372	312
4374	312
4374	940
4376	758
4377	313
4377	187
4384	680
4384	940
4384	393
4384	28
4384	191
4384	985
4385	357
4387	468
4391	985
4394	442
4394	443
4398	668
4398	330
4399	483
4403	457
4403	668
4406	442
4406	199
4410	758
4411	295
4413	357
4415	886
4415	290
4418	457
4418	302
4419	275
4419	607
4419	689
4420	661
4421	357
